callid,agentid,customerid,pickedup,duration,productsold,total
3503,2,37,1,165,0,6105
3504,3,663,0,0,0,0
3505,3,276,1,221,0,60996
3506,1,683,1,153,1,104499
3507,5,219,1,186,0,40734
3508,5,91,1,204,1,18564
3509,1,899,0,0,0,0
3510,9,739,0,0,0,0
3511,0,405,0,0,0,0
3512,3,291,1,212,1,61692
3513,10,572,1,181,0,103532
3514,1,965,1,154,0,148610
3515,5,521,0,0,0,0
3516,0,520,1,190,1,98800
3517,10,221,1,254,0,56134
3518,7,680,0,0,0,0
3519,5,800,0,0,0,0
3520,8,606,1,148,0,89688
3521,8,942,1,132,0,124344
3522,7,1000,1,188,1,188000
3523,4,888,1,203,0,180264
3524,2,105,1,138,0,14490
3525,1,882,1,132,0,116424
3526,5,899,1,150,0,134850
3527,5,375,1,195,0,73125
3528,0,185,1,175,0,32375
3529,6,126,1,162,0,20412
3530,7,274,1,224,0,61376
3531,6,75,0,0,0,0
3532,8,763,1,138,0,105294
3533,0,160,0,0,0,0
3534,1,975,1,226,1,220350
3535,9,971,0,0,0,0
3536,5,923,1,128,0,118144
3537,7,736,0,0,0,0
3538,2,127,1,95,1,12065
3539,10,751,0,0,0,0
3540,7,0,1,291,0,0
3541,0,785,1,192,0,150720
3542,10,122,1,95,0,11590
3543,3,72,1,182,0,13104
3544,3,575,1,227,1,130525
3545,0,296,1,198,0,58608
3546,1,319,1,243,1,77517
3547,0,456,1,190,0,86640
3548,1,383,1,208,1,79664
3549,8,999,0,0,0,0
3550,1,893,1,123,0,109839
3551,8,855,1,99,0,84645
3552,8,891,1,152,0,135432
3553,10,938,1,212,1,198856
3554,7,269,1,204,1,54876
3555,7,544,1,123,0,66912
3556,10,742,1,197,0,146174
3557,7,622,1,196,0,121912
3558,10,917,1,137,0,125629
3559,8,531,1,46,0,24426
3560,6,885,1,205,1,181425
3561,0,260,1,208,0,54080
3562,5,252,0,0,0,0
3563,4,120,1,129,0,15480
3564,6,494,1,253,1,124982
3565,4,746,1,254,1,189484
3566,8,334,1,231,0,77154
3567,5,104,1,224,0,23296
3568,6,119,0,0,0,0
3569,3,325,1,68,0,22100
3570,10,507,1,242,0,122694
3571,6,579,0,0,0,0
3572,10,655,1,175,1,114625
3573,8,186,1,149,0,27714
3574,2,665,1,185,0,123025
3575,1,110,1,151,0,16610
3576,5,75,0,0,0,0
3577,7,399,1,290,0,115710
3578,7,254,1,163,0,41402
3579,4,666,1,136,0,90576
3580,10,940,1,173,1,162620
3581,7,998,0,0,0,0
3582,5,825,1,173,0,142725
3583,10,747,0,0,0,0
3584,8,803,1,201,0,161403
3585,10,168,0,0,0,0
3586,2,697,0,0,0,0
3587,10,722,0,0,0,0
3588,9,588,0,0,0,0
3589,6,764,1,122,0,93208
3590,1,532,1,112,0,59584
3591,3,644,1,115,1,74060
3592,1,705,1,211,0,148755
3593,0,667,1,181,1,120727
3594,5,21,1,165,0,3465
3595,3,819,0,0,0,0
3596,1,864,1,171,0,147744
3597,1,981,0,0,0,0
3598,2,514,1,263,0,135182
3599,6,989,0,0,0,0
3600,10,125,1,205,1,25625
3601,3,499,1,208,0,103792
3602,2,290,1,228,1,66120
3603,7,583,1,150,0,87450
3604,6,659,0,0,0,0
3605,0,943,0,0,0,0
3606,5,231,1,211,0,48741
3607,7,730,1,143,0,104390
3608,9,152,0,0,0,0
3609,2,695,1,190,1,132050
3610,10,754,1,324,1,244296
3611,5,79,0,0,0,0
3612,9,201,0,0,0,0
3613,8,351,0,0,0,0
3614,5,351,1,258,1,90558
3615,5,749,1,225,0,168525
3616,2,387,0,0,0,0
3617,8,256,1,176,1,45056
3618,10,311,1,293,0,91123
3619,0,160,1,199,1,31840
3620,2,776,1,177,1,137352
3621,5,13,1,90,0,1170
3622,9,471,1,160,0,75360
3623,3,61,1,215,1,13115
3624,6,817,1,287,0,234479
3625,6,563,1,218,0,122734
3626,2,957,1,250,0,239250
3627,1,983,1,141,1,138603
3628,9,876,0,0,0,0
3629,7,315,0,0,0,0
3630,7,401,0,0,0,0
3631,0,958,1,181,0,173398
3632,1,498,1,166,1,82668
3633,8,840,1,166,1,139440
3634,9,62,0,0,0,0
3635,10,772,1,147,0,113484
3636,1,597,1,209,1,124773
3637,5,72,0,0,0,0
3638,0,373,1,226,0,84298
3639,5,481,0,0,0,0
3640,3,833,1,136,1,113288
3641,4,217,0,0,0,0
3642,0,806,1,114,0,91884
3643,10,704,1,200,0,140800
3644,1,122,1,212,0,25864
3645,7,455,1,142,1,64610
3646,3,814,0,0,0,0
3647,0,397,1,209,0,82973
3648,1,751,1,120,0,90120
3649,10,884,1,210,0,185640
3650,1,230,1,143,0,32890
3651,5,969,1,105,0,101745
3652,5,540,0,0,0,0
3653,7,432,1,238,0,102816
3654,0,527,0,0,0,0
3655,9,583,1,222,1,129426
3656,9,861,1,160,0,137760
3657,4,920,1,221,1,203320
3658,0,620,1,163,0,101060
3659,0,107,1,157,0,16799
3660,1,161,1,261,0,42021
3661,3,857,0,0,0,0
3662,1,75,1,271,1,20325
3663,3,616,1,97,0,59752
3664,6,918,1,232,1,212976
3665,3,130,1,176,0,22880
3666,8,611,0,0,0,0
3667,10,313,1,163,0,51019
3668,5,282,1,133,0,37506
3669,5,93,1,183,0,17019
3670,5,976,0,0,0,0
3671,10,108,1,124,0,13392
3672,3,2,1,98,0,196
3673,3,366,1,203,0,74298
3674,10,444,0,0,0,0
3675,4,649,1,120,0,77880
3676,5,682,1,323,0,220286
3677,6,91,1,274,0,24934
3678,4,796,1,185,0,147260
3679,8,151,0,0,0,0
3680,9,883,0,0,0,0
3681,1,90,1,125,0,11250
3682,3,429,1,215,0,92235
3683,1,998,0,0,0,0
3684,8,367,1,160,0,58720
3685,9,891,1,194,1,172854
3686,0,646,1,184,0,118864
3687,3,48,1,219,0,10512
3688,9,699,1,137,0,95763
3689,6,263,1,158,1,41554
3690,10,639,1,170,0,108630
3691,1,849,1,190,0,161310
3692,5,205,1,77,1,15785
3693,8,301,1,217,0,65317
3694,2,646,0,0,0,0
3695,8,608,1,191,0,116128
3696,8,660,0,0,0,0
3697,10,801,1,174,0,139374
3698,8,213,1,203,1,43239
3699,7,663,1,175,0,116025
3700,2,654,1,196,1,128184
3701,2,918,0,0,0,0
3702,0,559,1,225,0,125775
3703,8,14,1,190,0,2660
3704,7,555,1,116,1,64380
3705,6,350,1,116,1,40600
3706,7,497,1,139,0,69083
3707,10,637,0,0,0,0
3708,10,78,1,154,0,12012
3709,1,761,1,216,0,164376
3710,10,966,0,0,0,0
3711,6,378,1,254,0,96012
3712,0,757,1,205,0,155185
3713,2,495,1,121,1,59895
3714,10,406,1,183,0,74298
3715,9,970,0,0,0,0
3716,4,827,1,204,1,168708
3717,9,117,0,0,0,0
3718,9,370,1,238,0,88060
3719,6,103,0,0,0,0
3720,4,546,0,0,0,0
3721,9,856,1,86,0,73616
3722,5,261,1,162,0,42282
3723,2,668,0,0,0,0
3724,2,407,1,105,0,42735
3725,2,407,1,161,0,65527
3726,7,886,1,239,1,211754
3727,9,420,1,210,1,88200
3728,2,475,1,155,0,73625
3729,3,320,0,0,0,0
3730,2,280,0,0,0,0
3731,9,663,1,196,0,129948
3732,10,954,1,148,1,141192
3733,3,766,1,215,0,164690
3734,9,954,0,0,0,0
3735,4,957,1,187,0,178959
3736,3,580,1,265,0,153700
3737,5,876,1,199,1,174324
3738,2,563,1,182,1,102466
3739,4,708,1,129,1,91332
3740,4,730,0,0,0,0
3741,10,533,0,0,0,0
3742,10,842,1,212,0,178504
3743,2,410,0,0,0,0
3744,3,190,1,181,0,34390
3745,3,363,0,0,0,0
3746,2,550,1,173,1,95150
3747,3,290,1,240,0,69600
3748,5,738,0,0,0,0
3749,4,642,0,0,0,0
3750,0,3,0,0,0,0
3751,0,562,1,121,0,68002
3752,0,74,1,185,0,13690
3753,6,426,1,204,0,86904
3754,5,786,1,277,0,217722
3755,2,631,0,0,0,0
3756,9,79,1,140,1,11060
3757,4,66,1,169,0,11154
3758,0,456,1,220,0,100320
3759,9,868,1,243,0,210924
3760,6,166,1,212,1,35192
3761,0,83,1,207,1,17181
3762,6,304,1,179,0,54416
3763,8,148,1,234,1,34632
3764,0,431,0,0,0,0
3765,10,409,1,151,0,61759
3766,7,926,0,0,0,0
3767,4,330,1,230,1,75900
3768,8,303,1,230,1,69690
3769,6,847,1,241,1,204127
3770,7,156,1,191,1,29796
3771,5,393,1,182,1,71526
3772,2,578,1,151,0,87278
3773,4,123,1,170,0,20910
3774,4,214,1,220,1,47080
3775,10,925,0,0,0,0
3776,8,681,1,160,0,108960
3777,1,979,1,108,0,105732
3778,7,22,0,0,0,0
3779,10,915,1,180,0,164700
3780,7,973,1,174,1,169302
3781,9,770,1,217,0,167090
3782,7,977,1,102,1,99654
3783,7,41,1,96,0,3936
3784,10,468,1,143,0,66924
3785,8,98,1,88,0,8624
3786,3,452,1,114,1,51528
3787,8,916,1,254,0,232664
3788,10,310,1,213,1,66030
3789,3,267,1,166,0,44322
3790,0,571,0,0,0,0
3791,5,174,1,161,1,28014
3792,0,857,1,73,0,62561
3793,1,313,1,166,1,51958
3794,6,38,1,192,1,7296
3795,5,916,1,174,0,159384
3796,8,875,1,276,0,241500
3797,10,770,1,235,0,180950
3798,6,546,1,202,0,110292
3799,5,572,0,0,0,0
3800,2,902,0,0,0,0
3801,7,891,1,212,0,188892
3802,4,255,0,0,0,0
3803,8,415,1,217,0,90055
3804,10,586,0,0,0,0
3805,6,234,1,140,0,32760
3806,6,379,1,126,0,47754
3807,5,585,1,198,0,115830
3808,6,27,1,98,0,2646
3809,1,695,1,150,0,104250
3810,10,793,0,0,0,0
3811,8,302,1,66,1,19932
3812,5,997,1,159,1,158523
3813,7,287,1,228,0,65436
3814,4,634,0,0,0,0
3815,9,666,1,238,0,158508
3816,6,149,1,203,0,30247
3817,5,597,1,280,1,167160
3818,4,785,0,0,0,0
3819,1,18,1,175,0,3150
3820,2,867,1,167,0,144789
3821,1,252,1,154,0,38808
3822,9,239,1,175,1,41825
3823,4,596,0,0,0,0
3824,3,447,1,185,0,82695
3825,1,591,0,0,0,0
3826,8,867,0,0,0,0
3827,6,414,1,249,0,103086
3828,9,718,0,0,0,0
3829,5,177,1,203,0,35931
3830,10,937,1,157,0,147109
3831,1,71,0,0,0,0
3832,8,647,0,0,0,0
3833,3,727,1,156,1,113412
3834,10,321,1,198,0,63558
3835,8,598,0,0,0,0
3836,4,276,1,185,1,51060
3837,5,273,1,183,0,49959
3838,4,270,1,228,0,61560
3839,10,520,0,0,0,0
3840,10,736,0,0,0,0
3841,0,788,0,0,0,0
3842,8,71,1,245,0,17395
3843,2,251,1,203,0,50953
3844,2,261,1,194,0,50634
3845,8,659,0,0,0,0
3846,2,394,0,0,0,0
3847,10,339,1,191,0,64749
3848,1,744,1,169,1,125736
3849,10,235,1,169,1,39715
3850,7,646,1,229,0,147934
3851,9,346,0,0,0,0
3852,8,572,0,0,0,0
3853,5,88,0,0,0,0
3854,5,646,1,193,0,124678
3855,9,953,1,102,0,97206
3856,7,538,1,151,0,81238
3857,6,331,1,202,1,66862
3858,6,899,1,209,0,187891
3859,3,797,1,207,1,164979
3860,7,431,0,0,0,0
3861,7,662,1,162,0,107244
3862,6,357,0,0,0,0
3863,9,187,1,222,0,41514
3864,2,953,1,133,0,126749
3865,6,975,0,0,0,0
3866,0,653,0,0,0,0
3867,6,715,0,0,0,0
3868,9,402,0,0,0,0
3869,2,50,0,0,0,0
3870,8,470,1,119,0,55930
3871,7,602,1,179,1,107758
3872,2,124,1,242,0,30008
3873,1,723,1,164,0,118572
3874,10,491,0,0,0,0
3875,1,581,1,215,1,124915
3876,4,450,1,188,0,84600
3877,3,520,1,190,0,98800
3878,10,228,1,206,1,46968
3879,7,55,0,0,0,0
3880,2,146,1,160,0,23360
3881,5,9,0,0,0,0
3882,6,272,1,271,1,73712
3883,9,32,1,135,0,4320
3884,7,472,1,268,0,126496
3885,2,22,1,150,0,3300
3886,4,731,0,0,0,0
3887,4,264,1,145,0,38280
3888,8,158,1,188,0,29704
3889,5,649,1,252,0,163548
3890,6,984,1,169,0,166296
3891,1,100,1,254,1,25400
3892,2,716,0,0,0,0
3893,9,341,1,157,0,53537
3894,6,294,1,165,0,48510
3895,8,544,1,75,1,40800
3896,8,12,1,222,0,2664
3897,4,822,1,188,0,154536
3898,5,360,1,146,1,52560
3899,7,948,0,0,0,0
3900,8,327,0,0,0,0
3901,6,291,0,0,0,0
3902,10,75,1,122,0,9150
3903,9,271,0,0,0,0
3904,5,993,1,169,1,167817
3905,5,861,0,0,0,0
3906,5,388,0,0,0,0
3907,4,826,0,0,0,0
3908,10,310,1,172,0,53320
3909,5,364,1,96,0,34944
3910,3,883,0,0,0,0
3911,1,441,0,0,0,0
3912,4,388,1,126,0,48888
3913,8,39,1,118,1,4602
3914,7,376,1,142,0,53392
3915,6,229,1,86,1,19694
3916,10,373,1,129,0,48117
3917,6,88,1,177,0,15576
3918,9,955,1,237,0,226335
3919,7,105,0,0,0,0
3920,2,611,1,164,1,100204
3921,2,810,1,226,0,183060
3922,3,849,1,167,0,141783
3923,8,144,1,162,0,23328
3924,8,655,1,91,0,59605
3925,4,770,1,176,0,135520
3926,4,64,1,175,1,11200
3927,0,427,0,0,0,0
3928,4,160,0,0,0,0
3929,3,809,0,0,0,0
3930,0,439,1,164,1,71996
3931,4,849,1,150,0,127350
3932,10,798,1,168,1,134064
3933,9,117,1,163,1,19071
3934,6,677,1,209,0,141493
3935,0,203,1,175,0,35525
3936,9,286,1,272,0,77792
3937,1,121,1,134,1,16214
3938,7,539,1,205,0,110495
3939,1,575,0,0,0,0
3940,10,374,1,192,1,71808
3941,1,120,0,0,0,0
3942,0,819,1,157,0,128583
3943,3,173,1,250,0,43250
3944,7,445,1,214,0,95230
3945,10,90,1,229,0,20610
3946,3,224,1,209,0,46816
3947,6,159,1,149,0,23691
3948,0,749,1,238,0,178262
3949,3,49,1,164,0,8036
3950,2,271,0,0,0,0
3951,7,610,0,0,0,0
3952,6,909,0,0,0,0
3953,5,107,1,63,1,6741
3954,3,886,0,0,0,0
3955,7,968,1,168,0,162624
3956,3,936,1,181,0,169416
3957,5,745,1,132,1,98340
3958,8,818,1,259,0,211862
3959,4,144,1,78,0,11232
3960,9,18,0,0,0,0
3961,10,434,1,207,1,89838
3962,7,287,1,188,0,53956
3963,4,977,1,155,1,151435
3964,8,478,0,0,0,0
3965,2,346,1,188,1,65048
3966,8,522,0,0,0,0
3967,0,910,1,144,0,131040
3968,2,102,1,141,0,14382
3969,8,838,1,226,0,189388
3970,8,178,0,0,0,0
3971,5,722,0,0,0,0
3972,1,9,1,130,0,1170
3973,8,867,1,220,0,190740
3974,4,848,0,0,0,0
3975,9,57,1,193,1,11001
3976,7,179,1,219,1,39201
3977,8,82,1,270,0,22140
3978,9,916,1,151,0,138316
3979,2,27,1,191,0,5157
3980,2,869,1,68,0,59092
3981,9,996,1,224,0,223104
3982,1,843,1,184,0,155112
3983,1,395,1,206,0,81370
3984,6,682,1,218,0,148676
3985,9,944,1,137,1,129328
3986,3,607,0,0,0,0
3987,8,391,1,309,0,120819
3988,0,687,1,153,0,105111
3989,1,220,1,207,0,45540
3990,4,32,0,0,0,0
3991,0,1000,0,0,0,0
3992,10,906,1,210,0,190260
3993,0,40,1,112,0,4480
3994,6,189,1,212,0,40068
3995,5,845,0,0,0,0
3996,4,732,0,0,0,0
3997,10,613,1,163,1,99919
3998,7,886,1,158,0,139988
3999,9,512,0,0,0,0
4000,8,393,0,0,0,0
4001,10,276,1,232,1,64032
4002,4,737,1,172,1,126764
4003,0,561,1,263,0,147543
4004,2,606,1,222,0,134532
4005,0,564,1,209,1,117876
4006,6,542,1,137,0,74254
4007,1,320,1,139,0,44480
4008,8,868,1,90,1,78120
4009,6,876,1,203,1,177828
4010,0,60,0,0,0,0
4011,5,776,1,129,0,100104
4012,8,284,1,252,0,71568
4013,9,371,0,0,0,0
4014,8,36,1,193,1,6948
4015,0,868,0,0,0,0
4016,0,332,1,150,0,49800
4017,9,728,1,233,0,169624
4018,5,237,1,147,1,34839
4019,4,93,0,0,0,0
4020,4,522,0,0,0,0
4021,5,734,0,0,0,0
4022,3,621,0,0,0,0
4023,7,310,0,0,0,0
4024,8,57,1,226,0,12882
4025,1,662,1,190,0,125780
4026,6,755,0,0,0,0
4027,10,875,1,129,0,112875
4028,8,86,1,233,1,20038
4029,10,924,1,249,0,230076
4030,4,104,0,0,0,0
4031,7,899,0,0,0,0
4032,4,199,0,0,0,0
4033,8,673,1,110,0,74030
4034,6,242,0,0,0,0
4035,8,604,1,236,0,142544
4036,6,983,1,223,1,219209
4037,3,600,1,105,0,63000
4038,10,934,0,0,0,0
4039,3,731,1,137,0,100147
4040,7,907,1,151,0,136957
4041,2,737,1,161,1,118657
4042,4,942,0,0,0,0
4043,4,501,0,0,0,0
4044,8,843,0,0,0,0
4045,3,614,1,151,0,92714
4046,9,568,1,356,0,202208
4047,4,938,1,109,0,102242
4048,6,384,0,0,0,0
4049,5,656,1,189,1,123984
4050,1,456,0,0,0,0
4051,9,575,0,0,0,0
4052,3,246,1,83,1,20418
4053,0,192,0,0,0,0
4054,10,704,1,58,1,40832
4055,2,434,0,0,0,0
4056,3,9,1,206,1,1854
4057,3,643,0,0,0,0
4058,4,614,1,153,0,93942
4059,4,602,0,0,0,0
4060,6,299,0,0,0,0
4061,1,621,1,189,1,117369
4062,8,232,0,0,0,0
4063,9,442,1,183,1,80886
4064,7,540,1,362,0,195480
4065,4,68,1,228,0,15504
4066,5,861,1,99,0,85239
4067,1,374,1,126,0,47124
4068,9,507,0,0,0,0
4069,0,400,1,279,0,111600
4070,10,16,1,172,0,2752
4071,9,17,1,235,1,3995
4072,0,1,1,187,0,187
4073,7,792,1,121,0,95832
4074,3,607,0,0,0,0
4075,4,89,1,143,0,12727
4076,10,329,1,200,1,65800
4077,6,660,1,125,0,82500
4078,4,490,1,185,0,90650
4079,3,511,0,0,0,0
4080,8,860,1,149,0,128140
4081,5,329,0,0,0,0
4082,0,368,1,191,0,70288
4083,4,336,1,208,1,69888
4084,5,107,0,0,0,0
4085,1,844,1,197,0,166268
4086,4,610,0,0,0,0
4087,7,762,1,164,0,124968
4088,6,718,0,0,0,0
4089,4,302,1,186,0,56172
4090,3,464,1,123,1,57072
4091,1,353,0,0,0,0
4092,5,824,0,0,0,0
4093,1,349,1,263,0,91787
4094,5,387,1,232,0,89784
4095,0,324,1,206,0,66744
4096,3,506,1,223,0,112838
4097,1,942,1,185,0,174270
4098,5,318,1,179,0,56922
4099,2,483,0,0,0,0
4100,2,883,1,199,1,175717
4101,9,322,1,152,1,48944
4102,1,574,1,206,1,118244
4103,0,225,1,95,0,21375
4104,4,579,1,107,0,61953
4105,7,74,1,240,0,17760
4106,10,333,1,152,0,50616
4107,3,922,0,0,0,0
4108,3,413,0,0,0,0
4109,7,977,1,217,0,212009
4110,7,46,1,207,1,9522
4111,5,521,0,0,0,0
4112,3,700,1,150,0,105000
4113,4,144,1,148,0,21312
4114,0,439,0,0,0,0
4115,5,732,1,250,0,183000
4116,10,231,1,235,0,54285
4117,9,518,1,238,0,123284
4118,6,499,1,169,0,84331
4119,1,675,0,0,0,0
4120,8,245,1,227,1,55615
4121,7,769,0,0,0,0
4122,1,348,1,169,1,58812
4123,5,15,1,250,0,3750
4124,9,372,1,71,0,26412
4125,3,711,1,205,0,145755
4126,7,360,1,139,0,50040
4127,0,592,1,234,0,138528
4128,6,667,0,0,0,0
4129,4,158,1,161,0,25438
4130,5,624,0,0,0,0
4131,1,850,1,147,0,124950
4132,0,119,1,144,0,17136
4133,10,67,0,0,0,0
4134,1,74,1,277,0,20498
4135,2,840,1,223,1,187320
4136,2,268,1,293,0,78524
4137,8,385,1,179,0,68915
4138,6,625,1,164,1,102500
4139,6,157,0,0,0,0
4140,10,158,1,221,0,34918
4141,10,540,1,125,0,67500
4142,2,15,0,0,0,0
4143,3,830,1,203,0,168490
4144,0,476,1,185,1,88060
4145,10,517,1,194,0,100298
4146,8,605,0,0,0,0
4147,3,420,1,286,1,120120
4148,2,799,1,183,0,146217
4149,7,165,0,0,0,0
4150,7,699,0,0,0,0
4151,3,140,1,138,0,19320
4152,6,141,1,93,1,13113
4153,9,264,1,234,1,61776
4154,6,794,1,225,0,178650
4155,10,738,1,132,0,97416
4156,6,921,1,167,0,153807
4157,4,443,0,0,0,0
4158,7,479,1,197,0,94363
4159,3,989,1,159,0,157251
4160,0,365,1,147,0,53655
4161,8,485,1,191,0,92635
4162,1,113,1,151,1,17063
4163,8,157,1,195,0,30615
4164,5,83,0,0,0,0
4165,0,277,0,0,0,0
4166,6,903,1,216,1,195048
4167,6,821,1,232,1,190472
4168,3,62,1,171,0,10602
4169,9,589,1,212,1,124868
4170,9,79,0,0,0,0
4171,2,93,1,224,0,20832
4172,6,472,0,0,0,0
4173,1,854,1,192,0,163968
4174,7,323,0,0,0,0
4175,9,702,1,49,0,34398
4176,4,491,1,178,0,87398
4177,4,57,1,168,1,9576
4178,9,983,0,0,0,0
4179,1,41,0,0,0,0
4180,5,687,1,223,0,153201
4181,3,86,1,140,0,12040
4182,10,73,0,0,0,0
4183,9,449,1,198,0,88902
4184,10,82,1,191,0,15662
4185,1,736,0,0,0,0
4186,2,892,0,0,0,0
4187,3,370,0,0,0,0
4188,3,376,1,181,0,68056
4189,5,810,0,0,0,0
4190,1,605,1,158,0,95590
4191,4,289,1,201,1,58089
4192,0,799,1,189,0,151011
4193,0,465,1,170,1,79050
4194,7,740,1,171,1,126540
4195,5,402,1,132,0,53064
4196,4,548,0,0,0,0
4197,9,635,1,167,1,106045
4198,7,906,1,177,0,160362
4199,4,244,0,0,0,0
4200,5,590,0,0,0,0
4201,7,121,1,149,0,18029
4202,5,398,1,161,0,64078
4203,4,39,0,0,0,0
4204,0,184,0,0,0,0
4205,9,985,1,110,1,108350
4206,7,152,1,247,0,37544
4207,2,915,1,163,0,149145
4208,5,536,1,217,1,116312
4209,0,862,1,128,0,110336
4210,5,849,1,174,0,147726
4211,4,139,1,209,0,29051
4212,4,168,1,162,0,27216
4213,5,981,1,172,0,168732
4214,9,409,1,157,0,64213
4215,6,161,1,190,0,30590
4216,5,617,1,149,1,91933
4217,4,762,1,110,1,83820
4218,7,931,1,163,1,151753
4219,4,479,1,226,1,108254
4220,1,399,1,182,1,72618
4221,7,139,1,172,0,23908
4222,1,167,1,158,1,26386
4223,8,686,0,0,0,0
4224,3,724,1,163,0,118012
4225,7,538,0,0,0,0
4226,3,816,0,0,0,0
4227,0,206,1,271,0,55826
4228,9,133,1,204,1,27132
4229,9,972,0,0,0,0
4230,7,7,1,191,0,1337
4231,4,205,0,0,0,0
4232,5,188,0,0,0,0
4233,2,823,1,134,0,110282
4234,3,952,1,206,1,196112
4235,6,141,0,0,0,0
4236,2,59,0,0,0,0
4237,6,572,1,140,0,80080
4238,1,776,1,219,1,169944
4239,10,253,1,210,0,53130
4240,0,1,1,148,0,148
4241,2,678,1,198,1,134244
4242,2,318,1,206,1,65508
4243,4,705,1,219,0,154395
4244,5,456,0,0,0,0
4245,8,693,1,173,0,119889
4246,2,20,1,127,0,2540
4247,4,133,0,0,0,0
4248,10,997,1,206,0,205382
4249,3,392,0,0,0,0
4250,1,350,1,175,0,61250
4251,7,539,1,145,0,78155
4252,5,875,1,209,0,182875
4253,9,794,1,224,0,177856
4254,9,444,1,156,0,69264
4255,6,619,1,174,0,107706
4256,7,222,0,0,0,0
4257,3,826,1,194,0,160244
4258,8,405,0,0,0,0
4259,9,175,0,0,0,0
4260,1,768,1,105,1,80640
4261,9,139,1,114,1,15846
4262,10,154,1,191,0,29414
4263,1,752,1,198,0,148896
4264,2,455,1,155,0,70525
4265,7,817,0,0,0,0
4266,5,121,0,0,0,0
4267,9,533,1,162,0,86346
4268,5,661,1,149,1,98489
4269,5,632,1,183,1,115656
4270,6,494,1,186,1,91884
4271,5,298,0,0,0,0
4272,5,240,1,176,1,42240
4273,0,511,0,0,0,0
4274,10,782,0,0,0,0
4275,4,383,0,0,0,0
4276,5,634,1,212,0,134408
4277,0,480,1,189,1,90720
4278,8,617,1,194,0,119698
4279,4,999,1,56,0,55944
4280,1,40,1,225,1,9000
4281,10,493,1,165,0,81345
4282,7,647,1,280,1,181160
4283,10,169,1,182,0,30758
4284,3,394,1,200,1,78800
4285,1,409,1,174,0,71166
4286,8,967,0,0,0,0
4287,8,770,1,274,0,210980
4288,10,133,0,0,0,0
4289,5,491,0,0,0,0
4290,3,950,1,182,0,172900
4291,1,19,1,179,0,3401
4292,6,654,0,0,0,0
4293,6,251,0,0,0,0
4294,7,814,1,197,1,160358
4295,10,141,1,123,0,17343
4296,0,318,1,166,0,52788
4297,4,330,0,0,0,0
4298,2,290,1,153,0,44370
4299,6,171,0,0,0,0
4300,9,49,1,169,1,8281
4301,5,431,1,162,0,69822
4302,2,49,1,131,0,6419
4303,3,928,1,141,0,130848
4304,0,818,1,165,0,134970
4305,8,167,1,280,0,46760
4306,0,711,1,147,0,104517
4307,0,938,1,220,0,206360
4308,1,941,0,0,0,0
4309,0,672,1,119,1,79968
4310,2,556,1,163,0,90628
4311,8,32,1,190,0,6080
4312,4,334,1,266,0,88844
4313,0,394,1,192,0,75648
4314,7,473,1,193,0,91289
4315,5,974,0,0,0,0
4316,3,359,1,187,0,67133
4317,6,252,1,162,0,40824
4318,10,907,1,202,1,183214
4319,3,992,0,0,0,0
4320,2,439,1,269,0,118091
4321,4,11,1,101,0,1111
4322,6,915,1,164,0,150060
4323,3,402,1,148,0,59496
4324,2,748,0,0,0,0
4325,10,705,0,0,0,0
4326,3,726,1,271,0,196746
4327,0,576,1,257,0,148032
4328,4,552,0,0,0,0
4329,8,36,1,116,0,4176
4330,0,43,1,218,1,9374
4331,7,536,1,210,0,112560
4332,10,421,1,200,0,84200
4333,6,737,0,0,0,0
4334,3,922,0,0,0,0
4335,6,134,1,126,0,16884
4336,6,947,0,0,0,0
4337,8,949,1,239,0,226811
4338,2,341,0,0,0,0
4339,4,776,1,216,0,167616
4340,7,950,1,182,0,172900
4341,8,146,0,0,0,0
4342,6,877,1,133,0,116641
4343,9,775,0,0,0,0
4344,2,874,1,214,1,187036
4345,9,843,0,0,0,0
4346,2,273,0,0,0,0
4347,9,192,1,245,1,47040
4348,0,908,1,192,1,174336
4349,1,980,1,180,0,176400
4350,2,609,1,227,1,138243
4351,4,627,1,94,0,58938
4352,1,36,1,144,1,5184
4353,4,966,1,90,0,86940
4354,0,718,1,193,0,138574
4355,2,371,0,0,0,0
4356,7,208,0,0,0,0
4357,6,854,0,0,0,0
4358,5,760,1,219,0,166440
4359,4,647,1,146,0,94462
4360,1,79,0,0,0,0
4361,8,326,1,202,0,65852
4362,4,366,1,158,1,57828
4363,4,837,1,257,0,215109
4364,1,50,1,146,0,7300
4365,10,188,0,0,0,0
4366,4,678,1,140,1,94920
4367,4,984,0,0,0,0
4368,6,387,1,106,0,41022
4369,10,616,1,260,0,160160
4370,2,43,1,153,1,6579
4371,2,672,1,169,0,113568
4372,7,512,1,166,0,84992
4373,1,730,0,0,0,0
4374,1,305,1,219,0,66795
4375,5,960,1,100,0,96000
4376,9,993,0,0,0,0
4377,8,216,1,174,1,37584
4378,4,179,0,0,0,0
4379,8,763,0,0,0,0
4380,10,704,1,140,0,98560
4381,2,669,1,162,0,108378
4382,6,402,1,220,0,88440
4383,8,349,0,0,0,0
4384,7,793,1,110,0,87230
4385,10,109,1,199,0,21691
4386,5,14,0,0,0,0
4387,9,621,1,139,1,86319
4388,9,690,0,0,0,0
4389,0,533,0,0,0,0
4390,2,231,0,0,0,0
4391,6,536,1,218,1,116848
4392,10,468,1,186,0,87048
